TechCSV1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#separator;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#multiwellfile;;;;;;;;;;;;;;;;;;;;;;;;;;;;
yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#DatasetType;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ContinuFile;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#VariableType;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wellname;datasetname;Variable;Variable;Variable;Variable;;;;Variable;Variable;Variable;Variable;;;;;;;;;;;;;;;;
#VariableName;;m;ohm * m;gAPI;g / cm3;mc sec / m;mc sec / m;mc sec / m;mm;m3/m3;v/v;mD;;;;;;;;;;;;;;;;
wellName;datasetName;DEPTH;RESISTIVITY;GAMMA RAY;DENSITY LOG;SONIC LOG P-WAVE;SONIC LOG S- WAVE;SONIC LOG;CALIPER;NEUTRON LOG;TOTAL POROSITY ;TOTAL PERMEABILIITY;;;;;;;;;;;;;;;;
171;171;-2626,61747;15,0966;70,6823;2,5307;;;;0,2211;0,2541;0,1485;0,0741;;;;;;;;;;;;;;;;
171;171;-2626,578654;15,1372;70,7588;2,5321;;;;0,2207;0,2522;0,1476;0,0792;;;;;;;;;;;;;;;;
171;171;-2626,539839;15,1841;70,2251;2,5334;;;;0,2203;0,2533;0,1468;0,077;;;;;;;;;;;;;;;;
171;171;-2626,501024;15,1677;71,6844;2,536;;;;0,2203;0,253;0,1463;0,0707;;;;;;;;;;;;;;;;
171;171;-2626,462209;15,1606;72,5163;2,5364;;;;0,2205;0,2544;0,1463;0,0652;;;;;;;;;;;;;;;;
171;171;-2626,423394;15,1895;71,5736;2,5321;;;;0,221;0,2595;0,1472;0,0627;;;;;;;;;;;;;;;;
171;171;-2626,384579;15,2435;72,9494;2,5332;;;;0,2214;0,2576;0,1474;0,059;;;;;;;;;;;;;;;;
171;171;-2626,345764;15,2742;74,8015;2,5347;;;;0,2218;0,2565;0,1472;0,0538;;;;;;;;;;;;;;;;
171;171;-2626,306949;15,2357;76,5557;2,5344;;;;0,222;0,2611;0,1463;0,0454;;;;;;;;;;;;;;;;
171;171;-2626,268134;15,2654;77,3732;2,5356;;;;0,2222;0,2564;0,1453;0,0422;;;;;;;;;;;;;;;;
171;171;-2626,229319;15,2987;77,4641;2,5355;;;;0,2222;0,2513;0,1446;0,0428;;;;;;;;;;;;;;;;
171;171;-2626,190504;15,2822;76,1861;2,5302;;;;0,2217;0,2534;0,1449;0,0501;;;;;;;;;;;;;;;;
171;171;-2626,151689;15,3133;74,3624;2,5252;;;;0,2214;0,2522;0,1465;0,0613;;;;;;;;;;;;;;;;
171;171;-2626,112874;15,3625;72,9788;2,5214;;;;0,2212;0,2512;0,1484;0,0721;;;;;;;;;;;;;;;;
171;171;-2626,074059;15,4133;74,1572;2,5213;;;;0,2211;0,2565;0,1496;0,0748;;;;;;;;;;;;;;;;
171;171;-2626,035244;15,4293;74,9683;2,5195;;;;0,221;0,2555;0,1498;0,0745;;;;;;;;;;;;;;;;
171;171;-2625,996429;15,4321;75,4681;2,5177;;;;0,2208;0,2511;0,1492;0,0737;;;;;;;;;;;;;;;;
171;171;-2625,957614;15,4555;75,2324;2,5204;;;;0,2206;0,2444;0,1474;0,0792;;;;;;;;;;;;;;;;
171;171;-2625,918799;15,4814;74,0544;2,521;;;;0,2205;0,2435;0,1466;0,0858;;;;;;;;;;;;;;;;
171;171;-2625,879984;15,51;72,3354;2,5208;;;;0,2204;0,2461;0,1466;0,0927;;;;;;;;;;;;;;;;
171;171;-2625,841169;15,5494;70,7649;2,5244;;;;0,22;0,2487;0,1477;0,0952;;;;;;;;;;;;;;;;
171;171;-2625,802354;15,5762;70,3408;2,5278;;;;0,2197;0,2539;0,1487;0,0909;;;;;;;;;;;;;;;;
171;171;-2625,763539;15,5961;70,7476;2,5306;;;;0,2195;0,2604;0,1496;0,0817;;;;;;;;;;;;;;;;
171;171;-2625,724724;15,6514;71,2049;2,5286;;;;0,2197;0,2596;0,1504;0,0752;;;;;;;;;;;;;;;;
171;171;-2625,685908;15,6853;72,1861;2,5265;;;;0,2197;0,2612;0,1511;0,07;;;;;;;;;;;;;;;;
171;171;-2625,647093;15,7;73,6348;2,5243;;;;0,2197;0,2649;0,1518;0,0658;;;;;;;;;;;;;;;;
171;171;-2625,608278;15,6835;75,5241;2,521;;;;0,2201;0,2606;0,1514;0,0612;;;;;;;;;;;;;;;;
171;171;-2625,569463;15,6965;76,3295;2,5224;;;;0,2205;0,2578;0,1502;0,0567;;;;;;;;;;;;;;;;
171;171;-2625,530648;15,7409;75,9734;2,5286;;;;0,2207;0,2565;0,1481;0,0522;;;;;;;;;;;;;;;;
171;171;-2625,491833;15,7622;74,9236;2,538;;;;0,2209;0,2592;0,1462;0,0467;;;;;;;;;;;;;;;;
171;171;-2625,453018;15,781;73,6637;2,5458;;;;0,2211;0,2589;0,144;0,0424;;;;;;;;;;;;;;;;
171;171;-2625,414203;15,798;72,1759;2,5514;;;;0,2213;0,2546;0,1416;0,0399;;;;;;;;;;;;;;;;
171;171;-2625,375388;15,7947;73,663;2,5559;;;;0,2212;0,251;0,1381;0,0363;;;;;;;;;;;;;;;;
171;171;-2625,336573;15,7985;75,3099;2,5599;;;;0,2211;0,2442;0,1341;0,0325;;;;;;;;;;;;;;;;
171;171;-2625,297758;15,8162;76,7594;2,563;;;;0,2208;0,2322;0,1293;0,0287;;;;;;;;;;;;;;;;
171;171;-2625,258943;15,801;76,0403;2,5697;;;;0,2209;0,2291;0,1255;0,0279;;;;;;;;;;;;;;;;
171;171;-2625,220128;15,8018;74,7207;2,5722;;;;0,221;0,2251;0,1228;0,0304;;;;;;;;;;;;;;;;
171;171;-2625,181313;15,8437;72,8941;2,5655;;;;0,2208;0,2167;0,1215;0,0384;;;;;;;;;;;;;;;;
171;171;-2625,142498;15,8711;70,9757;2,5645;;;;0,2205;0,2103;0,1204;0,0506;;;;;;;;;;;;;;;;
171;171;-2625,103683;15,8954;70,0013;2,564;;;;0,2202;0,2053;0,1194;0,0609;;;;;;;;;;;;;;;;
171;171;-2625,064868;15,9202;71,3697;2,5617;;;;0,2201;0,2023;0,1183;0,0645;;;;;;;;;;;;;;;;
171;171;-2625,026053;15,9414;70,7147;2,5668;;;;0,2198;0,2038;0,1174;0,061;;;;;;;;;;;;;;;;
171;171;-2624,987238;15,9645;69,8176;2,5736;;;;0,2197;0,2066;0,1167;0,0549;;;;;;;;;;;;;;;;
171;171;-2624,948423;15,9972;70,0703;2,5788;;;;0,22;0,2099;0,1165;0,0475;;;;;;;;;;;;;;;;
171;171;-2624,909608;16,0496;69,1459;2,5814;;;;0,2199;0,2152;0,1175;0,0432;;;;;;;;;;;;;;;;
171;171;-2624,870793;16,1136;67,9759;2,5827;;;;0,2198;0,2218;0,1194;0,0409;;;;;;;;;;;;;;;;
171;171;-2624,831978;16,1926;67,6887;2,5822;;;;0,2198;0,23;0,1226;0,0414;;;;;;;;;;;;;;;;
171;171;-2624,793162;16,2722;66,944;2,5764;;;;0,2203;0,2362;0,1264;0,0458;;;;;;;;;;;;;;;;
171;171;-2624,754347;16,35;66,0123;2,5686;;;;0,2209;0,2405;0,1302;0,053;;;;;;;;;;;;;;;;
171;171;-2624,715532;16,4177;65,2707;2,5647;;;;0,221;0,2391;0,1324;0,0645;;;;;;;;;;;;;;;;
171;171;-2624,676717;16,4524;65,1384;2,5617;;;;0,2212;0,2344;0,133;0,075;;;;;;;;;;;;;;;;
171;171;-2624,637902;16,4686;65,5319;2,5589;;;;0,2216;0,2285;0,1327;0,084;;;;;;;;;;;;;;;;
171;171;-2624,599087;16,498;67,3446;2,5528;;;;0,2213;0,2287;0,1329;0,0856;;;;;;;;;;;;;;;;
171;171;-2624,560272;16,5371;69,945;2,5474;;;;0,2211;0,2317;0,1341;0,0805;;;;;;;;;;;;;;;;
171;171;-2624,521457;16,5862;73,0868;2,5425;;;;0,2211;0,2368;0,1361;0,0706;;;;;;;;;;;;;;;;
171;171;-2624,482642;16,6886;75,4538;2,5349;;;;0,221;0,2414;0,1386;0,0628;;;;;;;;;;;;;;;;
171;171;-2624,443827;16,6949;76,6041;2,5297;;;;0,2211;0,2434;0,141;0,0598;;;;;;;;;;;;;;;;
171;171;-2624,405012;16,6166;76,668;2,5267;;;;0,2214;0,243;0,1433;0,0613;;;;;;;;;;;;;;;;
171;171;-2624,366197;16,741;75,503;2,5194;;;;0,2211;0,2526;0,1472;0,0673;;;;;;;;;;;;;;;;
171;171;-2624,327382;16,825;75,576;2,5126;;;;0,221;0,2586;0,151;0,0711;;;;;;;;;;;;;;;;
171;171;-2624,288567;16,8656;76,992;2,5063;;;;0,2211;0,2608;0,1546;0,0725;;;;;;;;;;;;;;;;
171;171;-2624,249752;16,8505;77,6357;2,5061;;;;0,2204;0,265;0,1559;0,069;;;;;;;;;;;;;;;;
171;171;-2624,210937;16,8681;77,823;2,5067;;;;0,2201;0,2641;0,156;0,067;;;;;;;;;;;;;;;;
171;171;-2624,172122;16,9319;77,4551;2,5079;;;;0,2202;0,2562;0,1548;0,0672;;;;;;;;;;;;;;;;
171;171;-2624,133307;16,8987;76,5652;2,5154;;;;0,2204;0,2593;0,1532;0,0647;;;;;;;;;;;;;;;;
171;171;-2624,094492;16,8725;75,7882;2,5219;;;;0,2206;0,2614;0,1517;0,0613;;;;;;;;;;;;;;;;
171;171;-2624,055677;16,8731;75,2825;2,5258;;;;0,2206;0,2598;0,1504;0,0569;;;;;;;;;;;;;;;;
171;171;-2624,016862;16,8575;75,4431;2,5279;;;;0,2203;0,2574;0,1487;0,0549;;;;;;;;;;;;;;;;
171;171;-2623,978047;16,8404;75,871;2,5298;;;;0,22;0,2543;0,147;0,0535;;;;;;;;;;;;;;;;
171;171;-2623,939231;16,8252;76,6133;2,5315;;;;0,2201;0,25;0,1454;0,052;;;;;;;;;;;;;;;;
171;171;-2623,900416;16,7486;77,1239;2,5274;;;;0,22;0,2511;0,1457;0,0522;;;;;;;;;;;;;;;;
171;171;-2623,861601;16,66;77,0116;2,5237;;;;0,2199;0,2554;0,1472;0,0528;;;;;;;;;;;;;;;;
171;171;-2623,822786;16,5767;75,494;2,5243;;;;0,2198;0,2645;0,1504;0,0532;;;;;;;;;;;;;;;;
171;171;-2623,783971;16,521;74,8415;2,5239;;;;0,2203;0,2695;0,1524;0,0522;;;;;;;;;;;;;;;;
171;171;-2623,745156;16,4798;74,5764;2,5248;;;;0,2207;0,2709;0,1532;0,0507;;;;;;;;;;;;;;;;
171;171;-2623,706341;16,4578;74,6942;2,5314;;;;0,2203;0,265;0,1513;0,049;;;;;;;;;;;;;;;;
171;171;-2623,667526;16,3906;75,989;2,5318;;;;0,2204;0,2569;0,1483;0,0496;;;;;;;;;;;;;;;;
171;171;-2623,628711;16,3092;76,9943;2,5298;;;;0,2206;0,2488;0,1452;0,0528;;;;;;;;;;;;;;;;
171;171;-2623,589896;16,2449;74,8159;2,5279;;;;0,2204;0,2443;0,144;0,0636;;;;;;;;;;;;;;;;
171;171;-2623,551081;16,1719;74,284;2,5223;;;;0,2205;0,2416;0,1442;0,0764;;;;;;;;;;;;;;;;
171;171;-2623,512266;16,0991;74,4918;2,5162;;;;0,2208;0,2405;0,1451;0,0886;;;;;;;;;;;;;;;;
171;171;-2623,473451;16,0546;74,2341;2,5185;;;;0,2213;0,2444;0,1464;0,091;;;;;;;;;;;;;;;;
171;171;-2623,434636;15,9775;75,0094;2,5138;;;;0,2215;0,2472;0,1482;0,0917;;;;;;;;;;;;;;;;
171;171;-2623,395821;15,8865;76,1745;2,5058;;;;0,2216;0,2494;0,1502;0,0918;;;;;;;;;;;;;;;;
171;171;-2623,357006;15,8481;75,0788;2,5076;;;;0,2216;0,252;0,1519;0,0971;;;;;;;;;;;;;;;;
171;171;-2623,318191;15,8086;74,5563;2,5033;;;;0,2218;0,2513;0,1531;0,1073;;;;;;;;;;;;;;;;
171;171;-2623,279376;15,7682;74,4687;2,4951;;;;0,2222;0,2482;0,1537;0,1212;;;;;;;;;;;;;;;;
171;171;-2623,240561;15,7242;74,4326;2,5009;;;;0,2223;0,2423;0,1524;0,133;;;;;;;;;;;;;;;;
171;171;-2623,201746;15,7122;74,2213;2,5014;;;;0,2221;0,2389;0,1514;0,1446;;;;;;;;;;;;;;;;
171;171;-2623,162931;15,7292;73,8505;2,4973;;;;0,2215;0,2377;0,1508;0,1562;;;;;;;;;;;;;;;;
171;171;-2623,124116;15,6533;72,0606;2,4956;;;;0,2213;0,2411;0,1526;0,1703;;;;;;;;;;;;;;;;
171;171;-2623,085301;15,6195;71,6295;2,4965;;;;0,2215;0,2467;0,1544;0,1702;;;;;;;;;;;;;;;;
171;171;-2623,046485;15,6322;72,6916;2,5004;;;;0,2222;0,2547;0,156;0,1546;;;;;;;;;;;;;;;;
171;171;-2623,00767;15,6142;72,1622;2,5;;;;0,2219;0,2532;0,156;0,1417;;;;;;;;;;;;;;;;
171;171;-2622,968855;15,6049;72,4707;2,5027;;;;0,2214;0,2515;0,1553;0,1318;;;;;;;;;;;;;;;;
171;171;-2622,93004;15,609;74,0084;2,5095;;;;0,2205;0,2504;0,1537;0,1256;;;;;;;;;;;;;;;;
171;171;-2622,891225;15,6456;71,9341;2,5032;;;;0,2204;0,2462;0,1531;0,1389;;;;;;;;;;;;;;;;
171;171;-2622,85241;15,6837;70,8872;2,5003;;;;0,2205;0,2434;0,1527;0,1512;;;;;;;;;;;;;;;;
171;171;-2622,813595;15,7186;72,1477;2,5051;;;;0,2207;0,2432;0,1523;0,1584;;;;;;;;;;;;;;;;
171;171;-2622,77478;15,7217;72,1534;2,5068;;;;0,221;0,2448;0,1518;0,1443;;;;;;;;;;;;;;;;
171;171;-2622,735965;15,7306;72,0763;2,5095;;;;0,2212;0,248;0,1517;0,127;;;;;;;;;;;;;;;;
171;171;-2622,69715;15,7619;72,2574;2,515;;;;0,2215;0,2539;0,1523;0,1104;;;;;;;;;;;;;;;;
171;171;-2622,658335;15,827;72,0516;2,515;;;;0,2216;0,2602;0,1536;0,0996;;;;;;;;;;;;;;;;
171;171;-2622,61952;15,8849;71,6817;2,5144;;;;0,2215;0,2629;0,1545;0,0939;;;;;;;;;;;;;;;;
171;171;-2622,580705;15,9053;71,1279;2,5159;;;;0,2213;0,2562;0,1542;0,098;;;;;;;;;;;;;;;;
171;171;-2622,54189;15,9683;71,5966;2,5145;;;;0,2215;0,2549;0,1533;0,1003;;;;;;;;;;;;;;;;
171;171;-2622,503075;16,0248;72,4998;2,5135;;;;0,2218;0,2543;0,1522;0,1002;;;;;;;;;;;;;;;;
171;171;-2622,46426;16,017;73,7672;2,5166;;;;0,2221;0,2502;0,1509;0,094;;;;;;;;;;;;;;;;
171;171;-2622,425445;16,04;74,2376;2,5159;;;;0,2221;0,25;0,15;0,0913;;;;;;;;;;;;;;;;
171;171;-2622,38663;16,0785;74,3269;2,5139;;;;0,2221;0,2498;0,1493;0,0927;;;;;;;;;;;;;;;;
171;171;-2622,347815;16,1307;74,1567;2,5129;;;;0,2222;0,2425;0,1489;0,1055;;;;;;;;;;;;;;;;
171;171;-2622,309;16,1719;72,32;2,5087;;;;0,2223;0,2403;0,1493;0,1299;;;;;;;;;;;;;;;;
171;171;-2622,270185;16,2025;70,0386;2,5031;;;;0,2223;0,2409;0,1505;0,1597;;;;;;;;;;;;;;;;
171;171;-2622,23137;16,2008;70,2408;2,4996;;;;0,2218;0,2436;0,1528;0,186;;;;;;;;;;;;;;;;
171;171;-2622,192554;16,1911;69,9334;2,4963;;;;0,2214;0,2445;0,1542;0,2028;;;;;;;;;;;;;;;;
171;171;-2622,153739;16,1789;69,472;2,4938;;;;0,2212;0,2436;0,1547;0,2125;;;;;;;;;;;;;;;;
171;171;-2622,114924;16,1923;70,6351;2,4992;;;;0,2213;0,238;0,153;0,2105;;;;;;;;;;;;;;;;
171;171;-2622,076109;16,2068;70,5369;2,502;;;;0,2213;0,236;0,1515;0,2074;;;;;;;;;;;;;;;;
171;171;-2622,037294;16,2216;69,546;2,5027;;;;0,2212;0,2367;0,1504;0,2038;;;;;;;;;;;;;;;;
171;171;-2621,998479;16,2231;70,0032;2,5008;;;;0,221;0,238;0,1514;0,2015;;;;;;;;;;;;;;;;
171;171;-2621,959664;16,2296;70,6185;2,5004;;;;0,221;0,2436;0,1528;0,1873;;;;;;;;;;;;;;;;
171;171;-2621,920849;16,2407;71,377;2,5015;;;;0,2212;0,2533;0,1546;0,1622;;;;;;;;;;;;;;;;
171;171;-2621,882034;16,2274;72,1847;2,5033;;;;0,221;0,2528;0,1548;0,1374;;;;;;;;;;;;;;;;
171;171;-2621,843219;16,2275;72,9905;2,5089;;;;0,221;0,2537;0,1544;0,1156;;;;;;;;;;;;;;;;
171;171;-2621,804404;16,2429;73,7973;2,5189;;;;0,2212;0,2561;0,1532;0,0968;;;;;;;;;;;;;;;;
171;171;-2621,765589;16,2126;72,6404;2,5089;;;;0,2219;0,2582;0,1547;0,0987;;;;;;;;;;;;;;;;
171;171;-2621,726774;16,1861;72,1069;2,5036;;;;0,2223;0,2609;0,1564;0,1027;;;;;;;;;;;;;;;;
171;171;-2621,687959;16,1681;72,5656;2,5061;;;;0,2224;0,2642;0,1583;0,1083;;;;;;;;;;;;;;;;
171;171;-2621,649144;16,1757;72,159;2,5038;;;;0,2223;0,2617;0,158;0,1106;;;;;;;;;;;;;;;;
171;171;-2621,610329;16,1655;72,1495;2,5044;;;;0,2222;0,257;0,1566;0,113;;;;;;;;;;;;;;;;
171;171;-2621,571514;16,1211;72,9595;2,5106;;;;0,2219;0,2496;0,1538;0,1162;;;;;;;;;;;;;;;;
171;171;-2621,532699;16,0945;73,941;2,5066;;;;0,2222;0,2425;0,1512;0,1245;;;;;;;;;;;;;;;;
171;171;-2621,493884;16,0727;74,3718;2,5015;;;;0,2223;0,2365;0,1496;0,1393;;;;;;;;;;;;;;;;
171;171;-2621,455069;16,0542;73,6107;2,4978;;;;0,2222;0,2331;0,1498;0,1655;;;;;;;;;;;;;;;;
171;171;-2621,416254;16,0395;73,0142;2,4904;;;;0,2221;0,2368;0,1522;0,1959;;;;;;;;;;;;;;;;
171;171;-2621,377439;16,033;72,2014;2,4833;;;;0,222;0,2418;0,1554;0,2244;;;;;;;;;;;;;;;;
171;171;-2621,338624;16,0454;70,735;2,4797;;;;0,2217;0,2459;0,1591;0,2452;;;;;;;;;;;;;;;;
171;171;-2621,299808;15,9824;71,8344;2,4797;;;;0,2219;0,2508;0,1611;0,2349;;;;;;;;;;;;;;;;
171;171;-2621,260993;15,9149;73,3944;2,4806;;;;0,2221;0,2541;0,1622;0,2146;;;;;;;;;;;;;;;;
171;171;-2621,222178;15,912;73,7441;2,4805;;;;0,2222;0,2514;0,1619;0,1941;;;;;;;;;;;;;;;;
171;171;-2621,183363;15,9012;75,2318;2,4781;;;;0,2226;0,2504;0,1616;0,1868;;;;;;;;;;;;;;;;
171;171;-2621,144548;15,8825;76,5555;2,4749;;;;0,2232;0,2499;0,1614;0,1884;;;;;;;;;;;;;;;;
171;171;-2621,105733;15,8431;75,0834;2,4717;;;;0,2235;0,2474;0,1616;0,2056;;;;;;;;;;;;;;;;
171;171;-2621,066918;15,7972;74,1857;2,4728;;;;0,2242;0,2448;0,1612;0,2298;;;;;;;;;;;;;;;;
171;171;-2621,028103;15,7585;73,2275;2,4764;;;;0,2251;0,2422;0,1604;0,2584;;;;;;;;;;;;;;;;
171;171;-2620,989288;15,7878;70,0044;2,4815;;;;0,2253;0,2398;0,1597;0,2913;;;;;;;;;;;;;;;;
171;171;-2620,950473;15,7662;67,5503;2,4815;;;;0,2249;0,2445;0,1608;0,3227;;;;;;;;;;;;;;;;
171;171;-2620,911658;15,7186;65,8569;2,4787;;;;0,2243;0,2528;0,163;0,349;;;;;;;;;;;;;;;;
171;171;-2620,872843;15,7358;67,0682;2,4801;;;;0,2255;0,254;0,1651;0,3322;;;;;;;;;;;;;;;;
171;171;-2620,834028;15,7407;67,8245;2,4785;;;;0,2258;0,2575;0,1666;0,3103;;;;;;;;;;;;;;;;
171;171;-2620,795213;15,7382;68,2749;2,4748;;;;0,2254;0,2623;0,1675;0,285;;;;;;;;;;;;;;;;
171;171;-2620,756398;15,7889;69,7917;2,4763;;;;0,2242;0,2569;0,167;0,2692;;;;;;;;;;;;;;;;
171;171;-2620,717583;15,8009;70,5012;2,4782;;;;0,2237;0,2554;0,166;0,2495;;;;;;;;;;;;;;;;
171;171;-2620,678768;15,7764;70,4484;2,4806;;;;0,2239;0,2577;0,1645;0,2263;;;;;;;;;;;;;;;;
171;171;-2620,639953;15,8184;73,1567;2,4856;;;;0,2237;0,255;0,1623;0,1896;;;;;;;;;;;;;;;;
171;171;-2620,601138;15,8793;75,3264;2,4887;;;;0,2234;0,2513;0,1597;0,1617;;;;;;;;;;;;;;;;
171;171;-2620,562323;15,9611;76,8455;2,4898;;;;0,223;0,2464;0,1567;0,144;;;;;;;;;;;;;;;;
171;171;-2620,523508;15,9756;77,0321;2,4844;;;;0,2228;0,2382;0,1544;0,1595;;;;;;;;;;;;;;;;
171;171;-2620,484693;16,0164;76,6474;2,4834;;;;0,2224;0,2308;0,152;0,1795;;;;;;;;;;;;;;;;
171;171;-2620,445878;16,0989;75,5855;2,4889;;;;0,2217;0,2248;0,1493;0,2028;;;;;;;;;;;;;;;;
171;171;-2620,407062;16,2298;74,5815;2,4934;;;;0,2214;0,2199;0,1467;0,2135;;;;;;;;;;;;;;;;
171;171;-2620,368247;16,3292;73,5423;2,4973;;;;0,2211;0,2191;0,1452;0,2204;;;;;;;;;;;;;;;;
171;171;-2620,329432;16,3668;72,4249;2,5004;;;;0,2211;0,2252;0,1455;0,2237;;;;;;;;;;;;;;;;
171;171;-2620,290617;16,5504;72,3375;2,4922;;;;0,221;0,2254;0,1477;0,2474;;;;;;;;;;;;;;;;
171;171;-2620,251802;16,7148;71,9715;2,4842;;;;0,2209;0,2265;0,1504;0,2797;;;;;;;;;;;;;;;;
171;171;-2620,212063;16,7846;70,6378;2,4803;;;;0,2207;0,2319;0,1533;0,3226;;;;;;;;;;;;;;;;
171;171;-2620,170169;16,9627;70,8552;2,4769;;;;0,2205;0,2307;0,1549;0,3593;;;;;;;;;;;;;;;;
171;171;-2620,128274;17,1559;70,9301;2,474;;;;0,2204;0,2276;0,1556;0,3996;;;;;;;;;;;;;;;;
171;171;-2620,08638;17,3155;69,6197;2,4725;;;;0,2207;0,2239;0,1549;0,4527;;;;;;;;;;;;;;;;
171;171;-2620,044485;17,4858;69,7877;2,4738;;;;0,2209;0,2184;0,1532;0,4941;;;;;;;;;;;;;;;;
171;171;-2620,00259;17,6576;70,2725;2,4755;;;;0,221;0,2128;0,1511;0,5236;;;;;;;;;;;;;;;;
171;171;-2619,960696;17,8212;70,1757;2,4754;;;;0,2213;0,2089;0,149;0,5261;;;;;;;;;;;;;;;;
171;171;-2619,918801;18,0165;70,48;2,4802;;;;0,2214;0,21;0,1475;0,4906;;;;;;;;;;;;;;;;
171;171;-2619,876907;18,2342;70,9217;2,4863;;;;0,2213;0,2126;0,1462;0,4382;;;;;;;;;;;;;;;;
171;171;-2619,835012;18,4978;71,2251;2,4883;;;;0,221;0,2121;0,1449;0,3818;;;;;;;;;;;;;;;;
171;171;-2619,793117;18,7778;69,9338;2,4974;;;;0,2208;0,2112;0,1428;0,3457;;;;;;;;;;;;;;;;
171;171;-2619,751223;19,0413;67,9597;2,5091;;;;0,2207;0,21;0,1405;0,322;;;;;;;;;;;;;;;;
171;171;-2619,709328;19,1474;66,9768;2,5135;;;;0,2207;0,2089;0,1386;0,3097;;;;;;;;;;;;;;;;
171;171;-2619,667434;19,3897;65,6108;2,5165;;;;0,2204;0,2117;0,1384;0,3033;;;;;;;;;;;;;;;;
171;171;-2619,625539;19,7041;64,2026;2,5182;;;;0,22;0,217;0,1392;0,2993;;;;;;;;;;;;;;;;
171;171;-2619,583645;19,8424;65,0634;2,5163;;;;0,2201;0,2226;0,1412;0,282;;;;;;;;;;;;;;;;
171;171;-2619,54175;20,0111;65,7529;2,5156;;;;0,2204;0,2257;0,1425;0,2627;;;;;;;;;;;;;;;;
171;171;-2619,499855;20,2089;66,3337;2,5159;;;;0,221;0,2266;0,1433;0,2425;;;;;;;;;;;;;;;;
171;171;-2619,457961;20,509;67,5452;2,5131;;;;0,2211;0,2247;0,1434;0,2397;;;;;;;;;;;;;;;;
171;171;-2619,416066;20,7347;68,8268;2,506;;;;0,2206;0,2223;0,1441;0,2483;;;;;;;;;;;;;;;;
171;171;-2619,374172;20,8899;70,1785;2,4948;;;;0,2198;0,2192;0,1455;0,2678;;;;;;;;;;;;;;;;
171;171;-2619,332277;21,0855;71,5442;2,4878;;;;0,2196;0,2286;0,1492;0,2714;;;;;;;;;;;;;;;;
171;171;-2619,290382;21,2921;71,8559;2,4835;;;;0,22;0,2364;0,1529;0,2701;;;;;;;;;;;;;;;;
171;171;-2619,248488;21,509;70,9478;2,4823;;;;0,2213;0,2422;0,1565;0,2633;;;;;;;;;;;;;;;;
171;171;-2619,206593;21,4584;68,7385;2,485;;;;0,2213;0,2447;0,158;0,2859;;;;;;;;;;;;;;;;
171;171;-2619,164699;21,4201;66,2773;2,487;;;;0,2209;0,244;0,1587;0,3322;;;;;;;;;;;;;;;;
171;171;-2619,122804;21,4235;63,5929;2,4878;;;;0,2201;0,2391;0,1585;0,4089;;;;;;;;;;;;;;;;
171;171;-2619,080909;21,6205;64,3392;2,4789;;;;0,2204;0,2311;0,1578;0,516;;;;;;;;;;;;;;;;
171;171;-2619,039015;21,7348;65,31;2,4733;;;;0,221;0,2246;0,1567;0,6034;;;;;;;;;;;;;;;;
171;171;-2618,99712;21,6671;65,9505;2,475;;;;0,2218;0,221;0,1551;0,6507;;;;;;;;;;;;;;;;
171;171;-2618,955226;21,7706;67,0106;2,4742;;;;0,2222;0,2156;0,1531;0,6421;;;;;;;;;;;;;;;;
171;171;-2618,913331;21,8884;67,7664;2,4764;;;;0,2224;0,2132;0,1513;0,605;;;;;;;;;;;;;;;;
171;171;-2618,871437;21,9701;67,7173;2,4863;;;;0,2225;0,2179;0,1502;0,5294;;;;;;;;;;;;;;;;
171;171;-2618,829542;22,0698;68,2705;2,4826;;;;0,2226;0,2212;0,151;0,4812;;;;;;;;;;;;;;;;
171;171;-2618,787647;22,1984;68,9452;2,477;;;;0,2226;0,2242;0,1525;0,4528;;;;;;;;;;;;;;;;
171;171;-2618,745753;22,3923;69,5325;2,4759;;;;0,2222;0,2269;0,1548;0,4584;;;;;;;;;;;;;;;;
171;171;-2618,703858;22,5209;69,1506;2,468;;;;0,2223;0,2299;0,1576;0,4922;;;;;;;;;;;;;;;;
171;171;-2618,661964;22,6474;68,9535;2,4592;;;;0,2223;0,2321;0,1603;0,5351;;;;;;;;;;;;;;;;
171;171;-2618,620069;22,8396;70,5211;2,455;;;;0,2217;0,2316;0,1623;0,5765;;;;;;;;;;;;;;;;
171;171;-2618,578174;23,0321;70,1802;2,4536;;;;0,2213;0,2319;0,1629;0,5993;;;;;;;;;;;;;;;;
171;171;-2618,53628;23,2104;69,3841;2,4544;;;;0,2212;0,2311;0,1623;0,6121;;;;;;;;;;;;;;;;
171;171;-2618,494385;23,319;70,2944;2,4601;;;;0,2212;0,2226;0,1595;0,6149;;;;;;;;;;;;;;;;
171;171;-2618,452491;23,5311;70,5137;2,4642;;;;0,2213;0,2164;0,1562;0,6062;;;;;;;;;;;;;;;;
171;171;-2618,410596;23,7913;70,5926;2,4669;;;;0,2215;0,212;0,1531;0,5896;;;;;;;;;;;;;;;;
